external_id,baslik,Karar,Gerekce,mevcut_kategori,oneri_kategori,knn_oneri,oncelik,risk_skoru,glosh_skoru,hdbscan_kume,knn_baskinlik,tam_kategori_yollari,oneri_yol,label_sim_fark,knn_impurity,ortak_agac_derinligi,supheli_mi
1398703,"Impact of dietary sanguinarine supplementation on performance, immune response, meat quality and intestinal morphology in broilers challenged with lipopolysaccharide",FP-1,"Etlik piliçlerde (broiler) rasyona sanguinarin ilavesinin büyüme performansı, antioksidan parametreler, immünoglobulin düzeyleri, bağırsak morfolojisi (villus/kript) ve et kalitesi üzerindeki etkilerinin incelendiği doğrudan bir kanatlı hayvan besleme, zootekni ve veterinerlik araştırmasıdır; çalışmada insan sağlığı veya klinik gastroenteroloji bulunmayıp modelin 'Gastroenteroloji ve Hepatoloji' önerisi bağırsak histolojisi ve biyokimyasal parametrelerden kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik' etiketi eksiksiz ve tamdır.",Veterinerlik,Gastroenteroloji ve Hepatoloji,Gıda Bilimi ve Teknolojisi,YÜKSEK (Farklı Alt Alan),0.4541312079098473,0.7026027089224858,-1,0.4,Fen > Veterinerlik > Veterinerlik,Fen > Tıp > Gastroenteroloji ve Hepatoloji,0.1099443733692169,0.6,1,1
1371111,"Diyarbakır, Mardin ve Elazığ İlleri üzüm bağlarında Planococcus ficus (Signoret)'un (Hemiptera: Pseudococcidae) doğal düşmanları",FP-1,"Üzüm bağlarında zararlı olan Planococcus ficus (unlu bit) popülasyonları ile bu zararlının doğal düşmanı olan parazitoit ve predatör böcek türlerinin (Hymenoptera, Coccinellidae vb.) belirlendiği doğrudan bir tarımsal entomoloji ve biyolojik mücadele araştırmasıdır; çalışmada insan enfeksiyonları, klinik tıp veya bulaşıcı hastalıklar bulunmayıp modelin 'Enfeksiyon Hastalıkları' önerisi böcek biyolojisindeki 'parazitoit' teriminden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Entomoloji' kategorisi eksiksiz ve tamdır.",Entomoloji,Enfeksiyon Hastalıkları,Entomoloji,YÜKSEK (Farklı Alt Alan),0.4540005753385877,0.8632480541657828,-1,0.4,Fen > Temel Bilimler > Entomoloji,Fen > Tıp > Enfeksiyon Hastalıkları,0.1091101765632629,0.5,1,1
1395268,Kulplu Emzikli Seramik Kapların Tarihsel Gelişimi ve Etimolojisi,TP-2,Veri tabanında Arkeoloji ve Tarih etiketleri verilmiş olup pişmiş toprak ve hammadde özellikleri eksik bırakılmıştır; seramik kapların üretim teknolojisi ve fırınlama süreci incelendiğinden Malzeme Bilimleri/Seramik ikincil etiket olarak eklenmelidir.,"Arkeoloji, Dil ve Dil Bilim, Tarih","Malzeme Bilimleri, Seramik",Malzeme Bilimleri,KRİTİK (Farklı Ana Disiplin),0.4538787434467554,0.7172870937859533,-1,0.3,Sosyal > Sosyal > Arkeoloji | Sosyal > Sosyal > Dil ve Dil Bilim | Sosyal > Sosyal > Tarih,"Fen > Mühendislik > Malzeme Bilimleri, Seramik",0.0987342000007629,0.6,0,1
1293190,Corpus Stylistic Analysis of Plague in Orhan Pamuk’s Nights of Plague and Daniel Defoe’s A Journal of the Plague Year,FP-1,"Orhan Pamuk'un 'Veba Geceleri' ile Daniel Defoe'nun 'Veba Yılı Günlüğü' romanlarının Sketch Engine aracıyla derlem üslupbilimi (corpus stylistics) ve anahtar sözcük analizi yöntemleriyle karşılaştırıldığı doğrudan bir edebiyat, edebi teori ve metin dilbilimi araştırmasıdır; mevcut kategorideki 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi' etiketi sistemsel çöp veridir. Çalışmada işitme bozuklukları veya konuşma terapisi bulunmayıp modelin 'Odyoloji ve Konuşma-Dil Patolojisi' önerisi leksikal dil analizi ve 'hastalık/veba' temalarından kaynaklanan bariz bir medikal kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Edebiyat' omurgası doğrudur.","Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Edebiyat",Odyoloji ve Konuşma-Dil Patolojisi,Edebi Teori ve Eleştiri,YÜKSEK (Farklı Alt Alan),0.453495659911181,0.7035016838055671,-1,0.5,Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi | Sosyal > Sosyal > Edebiyat,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,0.1074863970279693,0.6,1,1
1451288,Farklı karbonhidratlarla sodyum kazeinat konjugatlarının  yapısal karakterizasyonu,TP-2,Sodyum kazeinat ve karbonhidratların Maillard reaksiyonu ve NMR/FTIR yapısal analizidir; Gıda Bilimi etiketini kovalent bağ/glikasyon mekanizması boyutuyla Organik Kimya alanıyla tamamlamıştır.,Gıda Bilimi ve Teknolojisi,"Kimya, Organik",Kimya,YÜKSEK (Farklı Alt Alan),0.4511327207088471,0.0,230,0.8,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,"Fen > Temel Bilimler > Kimya, Organik",0.146093487739563,1.0,1,1
1370285,Genomun Çekirdek İçerisindeki 3 Boyutlu Yapısının Çekirdek Morfolojisine ve Kromatin Dağılımına Etkisinin Hesaplamalı ve Kuramsal Yöntemlerle Analizi,TP-2,3B genom katlanması ve kromatin dağılımının biyofiziksel simülasyonudur; Biyofizik/Hücre Biyolojisi etiketlerini Genetik/Epigenetik boyutuyla tamamlayan melez çalışmadır.,"Biyofizik, Biyokimya ve Moleküler Biyoloji, Hücre Biyolojisi",Genetik ve Kalıtım,Genetik ve Kalıtım,YÜKSEK (Farklı Alt Alan),0.4495873119026983,0.8233122808101037,-1,0.4,Fen > Tıp > Biyofizik | Fen > Tıp > Biyokimya ve Moleküler Biyoloji | Fen > Tıp > Hücre Biyolojisi,Fen > Temel Bilimler > Genetik ve Kalıtım,0.1250264048576355,0.5,1,1
1269767,Investigation of Thickness Effect on Structural and Magnetic Properties of Ni Thin Films for Some Applications,TP-2,"MgO(100) altlıklar üzerinde moleküler demet epitaksisi (MBE) ile büyütülen Nikel (Ni) ince filmlerin kalınlığa bağlı kristal yapısının (XRD/XRR) ve manyetik özelliklerinin (ferromanyetik rezonans - FMR, manyetik anizotropi) incelendiği doğrudan bir katı hal fiziği, ince film ve nanoteknoloji araştırmasıdır; mevcut 'Fizik, Katı Hal, Fizik, Uygulamalı' etiketlerinin korunması gerekirken epitaksiyel ince film büyümesi ve manyetik nano-yapılar boyutu için modelin önerdiği Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Fizik, Katı Hal, Fizik, Uygulamalı",Nanobilim ve Nanoteknoloji,Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.4491065697743108,0.362080540209456,226,0.7,"Fen > Temel Bilimler > Fizik, Katı Hal | Fen > Temel Bilimler > Fizik, Uygulamalı",Fen > Mühendislik > Nanobilim ve Nanoteknoloji,0.1102469563484191,0.8,1,1
1403534,YAPAY ZEKÂ DESTEKLİ TIBBİ CİHAZLARDAN DOĞAN ZARARDAN DE LEGE FERENDA SORUMLULUK,FP-1,"Yapay zekâ destekli tıbbi cihazların sebep olduğu zararlardan doğan hukuki sorumluluğun (de lege ferenda) analizidir; ""yapay zekâ/cihaz"" kelimeleri modeli teknik Bilgisayar Bilimlerine yanıltmıştır. Mevcut Hukuk etiketi doğrudur.",Hukuk,"Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.4479398579340327,0.0223506168290566,147,0.8,Sosyal > Sosyal > Hukuk,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.3495777249336242,0.8,0,1
1391986,Üstün Yetenekli Bireylerde Benlik Saygısı Araştırmaları Üzerine Bibliyometrik Bir Analiz (1981-2025),TP-2,Üstün yeteneklilerin benlik saygısı literatürünün Web of Science üzerinden bibliyometrik ve atıf analizidir; Eğitim etiketlerini scientometrics/bibliyometri boyutuyla Bilgi Bilimi ve İstatistik alanlarıyla tamamlamıştır.,"Eğitim, Eğitim Araştırmaları, Eğitim, Özel",İstatistik ve Olasılık,Bilgi,KRİTİK (Farklı Ana Disiplin),0.4474083020469652,0.5159690186107583,203,0.5,"Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları | Sosyal > Sosyal > Eğitim, Özel",Fen > Temel Bilimler > İstatistik ve Olasılık,0.1097601354122161,0.7,0,1
1428870,"Crystallization Behavior of High Oleic Sunflower Oil, Palm Super Olein, and Refined Pomace Oil Determined by DSC Cooling Thermograms",FP-1,"Yemeklik bitkisel yağların (yüksek oleikli ayçiçek yağı, palm süper olein, rafine prina yağı) DSC soğuma termogramları, kristalizasyon entalpileri ve faz geçiş sıcaklıkları kullanılarak karakterizasyonu ve gıda saflık/özgünlük (tağşiş) analizlerinin incelendiği doğrudan bir gıda kimyası, gıda analitiği ve yağ teknolojisi araştırmasıdır; çalışmada teorik/temel termodinamik fizik kuramları bulunmayıp modelin 'Termodinamik' önerisi DSC ve entalpi analitik yöntem terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Gıda Bilimi ve Teknolojisi' etiketi kusursuz ve tamdır.",Gıda Bilimi ve Teknolojisi,Termodinamik,Gıda Bilimi ve Teknolojisi,YÜKSEK (Farklı Alt Alan),0.4464308000818749,0.6979142003122412,-1,0.4,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,Fen > Temel Bilimler > Termodinamik,0.0912921428680419,0.6,1,1
1404480,CAD/CAM Blokların Simantasyonundan Önce Kavite Dezenfektanı Kullanımının Makaslama Bağlanma Dayanımı Üzerindeki Etkisinin İncelenmesi,FP-1,"Farklı CAD/CAM restoratif bloklarının (Celtra Duo, Vita Enamic, Tetric CAD) rezin simanlar (Variolink DC/LC) ile dentine simantasyonunda klorheksidin kavite dezenfektanının makaslama bağlanma dayanımı ve kırılma paternleri üzerindeki etkisinin incelendiği doğrudan bir protetik/restoratif diş hekimliği araştırmasıdır; çalışmada polimer sentezi veya polimer mühendisliği bulunmayıp modelin 'Polimer Bilimi' önerisi dental rezin siman materyalinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' etiketi eksiksiz ve tamdır.",Diş Hekimliği,Polimer Bilimi,Diş Hekimliği,YÜKSEK (Farklı Alt Alan),0.4450276392785863,0.796918697392208,-1,0.5,Fen > Diş Hekimliği > Diş Hekimliği,Fen > Mühendislik > Polimer Bilimi,0.1308513283729553,0.5,1,1
1404881,YAPAY ZEKÂ DESTEKLİ ARAPÇA–TÜRKÇE ÇEVİRİLERDE ETİK SORUNLAR: KÜLTÜREL VE BAĞLAMSAL BOYUTLARIN KARŞILAŞTIRMALI ANALİZİ,TP-2,"Veri tabanında yalnızca ""Dil Bilim, Etik"" etiketleri yer almaktadır; makine çevirisi, nöral modeller ve algoritmik çeviri araçlarının analizi Bilgisayar Bilimleri/Yapay Zeka ile disiplinlerarasıdır.","Dil ve Dil Bilim, Etik","Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.4444662155497745,0.2949412841751874,147,0.8,Sosyal > Sosyal > Dil ve Dil Bilim | Sosyal > Sosyal > Etik,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.1449454128742218,0.8,0,1
1406207,Yapay Zekâ Tarafından Üretilen İçeriklerin Türk Telif Hukuku Bakımından Değerlendirilmesi,FP-1,"Yapay zekâ tarafından üretilen eserlerin FSEK kapsamında telif ve eser sahipliği boyutunun hukuki analizidir; ""yapay zekâ"" ifadesi modeli teknik Bilgisayar Bilimlerine yanıltmıştır. Mevcut Hukuk etiketi doğrudur.",Hukuk,"Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.4432671887713229,0.3121340815375465,147,0.6,Sosyal > Sosyal > Hukuk,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.1292390525341034,0.8,0,1
1390843,Evaluation of reaction time: A pilot study on the concurrent validity of the Smart Speed® device,FP-1,"Reaksiyon süresi ve motor performansın ölçümünde Smart Speed® ve BlazePod™ cihazlarının Nelson Ayak Reaksiyon Testi ve denge testleriyle (mSBT, OLBT) eşzamanlı geçerliliğinin incelendiği doğrudan bir spor bilimleri, biyomekanik ve fizyoterapi/rehabilitasyon araştırmasıdır; çalışmada mekanik/fiziksel malzeme testi bulunmayıp modelin 'Malzeme Bilimleri, Özellik ve Test' önerisi cihaz ve test anahtar kelimelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Rehabilitasyon, Spor Bilimleri' etiketleri kusursuz ve tamdır.","Rehabilitasyon, Spor Bilimleri","Malzeme Bilimleri, Özellik ve Test",Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.44281425173791,0.1286901835883361,200,0.4,Fen > Tıp > Rehabilitasyon | Fen > Tıp > Spor Bilimleri,"Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",0.1446905881166458,0.9,1,1
1385530,YAPAY ZEKÂ VE DİN İLİŞKİSİNDE DİJİTAL TEBLİĞCİLİK:  KÜBRA (NETFLİX DİZİSİ) ÖRNEĞİ,FP-1,"Netflix yapımı 'Kübra' dizisi üzerinden yapay zeka olgusunun din, dijital tebliğcilik, dini otorite, kutsallık algısı ve inanç dönüşümü bağlamında nitel içerik analiziyle incelendiği doğrudan bir din sosyolojisi, felsefe, etik ve iletişim araştırmasıdır; mevcut kategorideki 'Gastroenteroloji ve Hepatoloji' etiketi sistemsel çöp veridir. Çalışmada teknik yapay zeka algoritması veya bilgisayar mühendisliği geliştirme bulunmayıp modelin ve k-NN'in 'Bilgisayar Bilimleri, Yapay Zeka' önerisi başlıktaki ve metindeki 'yapay zeka' temasından kaynaklanan klasik bir konu-disiplin karmaşası ve model yanılgısıdır (FP-1). Mevcut ilahiyat/sosyal bilimler (Din Bilimi, Felsefe, Etik) omurgası korunmalıdır.","Gastroenteroloji ve Hepatoloji, Dil ve Dil Bilim, Din Bilimi, Etik, Felsefe","Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.4423491151285109,0.1258822254943596,147,0.9,Fen > Tıp > Gastroenteroloji ve Hepatoloji | Sosyal > Sosyal > Dil ve Dil Bilim | Sosyal > Sosyal > Din Bilimi | Sosyal > Sosyal > Etik | Sosyal > Sosyal > Felsefe,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.3739387392997741,0.7,1,1
1133670,Secondary Medical School Students’ Perceptions  on Nursing in Kosovo,TP-1,"Veri tabanındaki ""Toksikoloji, Tropik Tıp, Mikrobiyoloji"" etiketleri dergi genellemesi kaynaklı bariz veri hatasıdır; Kosova'daki sağlık lisesi öğrencilerinin hemşirelik mesleği algısı incelendiğinden doğrudan Hemşirelik alanına aittir.","Toksikoloji, Halk ve Çevre Sağlığı, Mikrobiyoloji, Tropik Tıp",Hemşirelik,Hemşirelik,KRİTİK (Farklı Ana Disiplin),0.4420837089419365,0.0,106,0.6,Fen > Eczacılık > Toksikoloji | Fen > Tıp > Halk ve Çevre Sağlığı | Fen > Tıp > Mikrobiyoloji | Fen > Tıp > Tropik Tıp,Sosyal > Sosyal > Hemşirelik,0.1202391684055328,1.0,0,1
1388570,Çankırı Karatekin Üniversitesi Uluyazı Kampüsü Karayosunu Florası (Çankırı-Türkiye),FP-1,"Çankırı Karatekin Üniversitesi kampüsündeki karayosunlarının (Bryophyta / briyofitler) taksonomik teşhisi, floristik çeşitliliği ve yeni kayıtlarının (Tortula bolanderi) belirlendiği doğrudan bir temel botanik, briyoloji ve biyolojik taksonomi araştırmasıdır; çalışmada meyve, sebze, bağcılık veya süs bitkileri yetiştiriciliği bulunmayıp modelin 'Bahçe Bitkileri' önerisi bitki ve kampüs florası kavramlarından kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji' (veya Bitki Bilimleri/Botanik) omurgası kusursuz ve tamdır.",Biyoloji,Bahçe Bitkileri,Biyoloji,YÜKSEK (Farklı Alt Alan),0.4419414255632644,0.7036220982129119,-1,0.5,Fen > Temel Bilimler > Biyoloji,Fen > Ziraat > Bahçe Bitkileri,0.1886740028858184,0.5,1,1
1385838,Kastamonu İhsangazi İlçesi Haraçoğlu Külliyesi ve Haziresindeki Mezar Taşları,FP-1,Mezar taşları tipolojisi ve sanat tarihi çalışmasıdır; mevcut etiketler doğrudur (Deniz önerisi hub hatasıdır).,"Arkeoloji, Din Bilimi, Sanat","Mühendislik, Deniz",Mimarlık,KRİTİK (Farklı Ana Disiplin),0.44164233927145,0.7787694980388641,-1,0.4,Sosyal > Sosyal > Arkeoloji | Sosyal > Sosyal > Din Bilimi | Sosyal > Sosyal > Sanat,"Fen > Mühendislik > Mühendislik, Deniz",0.1341427564620971,0.5,0,1
1366993,Investigation of Aroma and Chemical Properties of Matured Kashar Cheese Produced without Using Starter Culture,TP-1,"Starter kültürsüz geleneksel yöntemle üretilen olgunlaştırılmış kaşar peynirlerinin uçucu aroma bileşenleri, yağ asidi profili, olgunlaşma biyokimyası ve tekstür özelliklerinin incelendiği doğrudan bir süt teknolojisi, peynir kimyası ve gıda mühendisliği araştırmasıdır; çalışmada tarımsal toprak bilimi veya pedoloji bulunmayıp mevcut 'Ziraat, Toprak Bilimi' etiketi tamamen sistemsel bir atama hatasıdır. Modelin ve k-NN yerel uzlaşısının (%90) isabetle belirlediği 'Gıda Bilimi ve Teknolojisi' kategorisi çalışmanın gerçek disiplini olup makale bu alana aktarılmalıdır (TP-1 kategori değişimi).","Ziraat, Toprak Bilimi",Gıda Bilimi ve Teknolojisi,Gıda Bilimi ve Teknolojisi,YÜKSEK (Farklı Alt Alan),0.4415456771850586,0.0,263,0.9,"Fen > Ziraat > Ziraat, Toprak Bilimi",Fen > Mühendislik > Gıda Bilimi ve Teknolojisi,0.1187019348144531,1.0,1,1
1309794,Azerbaycan Gence Kazak Bölgesi Ballarının Melissopalinolojik Olarak Değerlendirmesi,FP-1,"Azerbaycan Gence Kazak Bölgesi ballarında ışık mikroskobu ile melissopalinolojik polen analizi yapılarak arı florası biyoçeşitliliğinin, baskın bitki familyalarının (Fabaceae, Asteraceae, Lamiaceae vb.) ve balların botanik kökenlerinin incelendiği doğrudan bir palinoloji, botanik biyoçeşitlilik ve zooloji/apikültür araştırmasıdır; çalışmada kültür bahçe bitkileri yetiştiriciliği bulunmayıp modelin 'Bahçe Bitkileri' önerisi doğal floradaki bitki taksonu adlarından kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji Çeşitliliğinin Korunması, Zooloji' (veya Botanik/Palinoloji) etiketleri uygundur.","Biyoloji Çeşitliliğinin Korunması, Zooloji",Bahçe Bitkileri,Biyoloji,YÜKSEK (Farklı Alt Alan),0.4412742080507403,0.569583013938954,-1,0.6,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması | Fen > Temel Bilimler > Zooloji,Fen > Ziraat > Bahçe Bitkileri,0.1682241559028625,0.6,1,1
1372540,Geleneksel İgbo Dininde Doğum Ritüelleri,FP-1,"Geleneksel İgbo dininde doğum ritüelleri ve inançlarının antropolojik/tarihsel analizidir; ""doğum"" kelimesi modeli hatalı şekilde klinik tıp alanı olan Kadın Hastalıkları ve Doğum'a yanıltmıştır (Dinler Tarihi/Antropoloji konusudur).","Antropoloji, Din Bilimi, Etnik Çalışmalar",Kadın Hastalıkları ve Doğum,Kadın Hastalıkları ve Doğum,KRİTİK (Farklı Ana Disiplin),0.4410850174265294,0.3543975512334459,21,0.6,Sosyal > Sosyal > Antropoloji | Sosyal > Sosyal > Din Bilimi | Sosyal > Sosyal > Etnik Çalışmalar,Fen > Tıp > Kadın Hastalıkları ve Doğum,0.0928160846233367,0.8,0,1
1246160,Ontolojik Sınıflandırma Sorunu: E. J. Lowe ve Nesne Kategorisi,FP-1,"E. J. Lowe'un dört kategorili ontoloji kuramının felsefi ve mantıksal çözümlemesidir; ""sınıflandırma/nesne"" kavramları modeli İstatistik ve Olasılık alanına yanıltmıştır. Mevcut Felsefe/Mantık etiketleri doğrudur.","Bilim Felsefesi ve Tarihi, Felsefe, Mantık",İstatistik ve Olasılık,Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.4408586872032455,0.4909798659527983,201,0.4,Sosyal > Sosyal > Bilim Felsefesi ve Tarihi | Sosyal > Sosyal > Felsefe | Sosyal > Sosyal > Mantık,Fen > Temel Bilimler > İstatistik ve Olasılık,0.1088963449001312,0.7,0,1
1311637,Yer Bademi (Cyperus esculentus)’nin Erkek Wistar Sıçanlarda Monosodyum Glutamat Kaynaklı Üreme Fonksiyon Bozukluğuna Karşı Koruyucu Etkisi,TP-2,"Erkek sıçanlarda monosodyum glutamat (MSG) kaynaklı kimyasal toksisite ve testis hasarına karşı yer bademi (Cyperus esculentus) ekstraktının koruyucu etkilerinin, sperm motilitesi/canlılığı ve gonadometrik parametrelerle incelendiği doğrudan bir üreme toksikolojisi ve androloji araştırmasıdır; mevcut kategorideki 'Onkoloji' etiketi sistemsel çöp veridir. Erkek üreme sistemi boyutu için 'Androloji' omurgası korunurken, MSG kimyasal toksisite mekanizması için modelin ve k-NN'in isabetle önerdiği Toksikoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Androloji, Onkoloji",Toksikoloji,Toksikoloji,YÜKSEK (Farklı Alt Alan),0.4399090528058638,0.4385163710783442,135,0.5,Fen > Tıp > Androloji | Fen > Tıp > Onkoloji,Fen > Eczacılık > Toksikoloji,0.1436570286750793,0.7,1,1
1351162,"Türkiye’de Karadeniz Bölgesi Meşe Ormanlarından Nadir Bir Mantar olan Calonarius fulvocitrinus’un (Cortinariaceae, Agaricales) ilk defa Belirlenmesi",FP-1,"Karadeniz Bölgesi meşe ormanlarında tespit edilen Calonarius fulvocitrinus mantar türünün morfolojik özellikleri ve nrITS filogenetik dizi analizleriyle Türkiye mikobiyotası için ilk kez yeni kayıt olarak tanımlandığı doğrudan bir mikoloji (mantar bilimi), fungal taksonomi ve moleküler filogeni araştırmasıdır; çalışmada kültür bahçe bitkileri veya meyve/sebze yetiştiriciliği bulunmayıp modelin 'Bahçe Bitkileri' önerisi orman/habitat ilişkisinden kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Mantar Bilimi' kategorisi eksiksiz ve kusursuzdur.",Mantar Bilimi,Bahçe Bitkileri,Biyoloji,YÜKSEK (Farklı Alt Alan),0.4391704317085974,0.553078604600045,-1,0.6,Fen > Temel Bilimler > Mantar Bilimi,Fen > Ziraat > Bahçe Bitkileri,0.1740022301673889,0.6,1,1
